2026-03-12 10:42:17.825 | INFO     | core.scraper_engine:run_async:102 - Query 'manufacturing companies' yielded 0 raw records
2026-03-12 10:42:21.865 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='manufacturing companies germany': RetryError[<Future at 0x1e46e1d0a50 state=finished raised ClientResponseError>]
2026-03-12 10:42:21.865 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='manufacturing companies germany': RetryError[<Future at 0x1e46e1d0450 state=finished raised ClientResponseError>]
2026-03-12 10:42:21.866 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='manufacturing companies germany': RetryError[<Future at 0x1e46e23fcd0 state=finished raised ClientResponseError>]
2026-03-12 10:42:21.867 | INFO     | core.scraper_engine:run_async:102 - Query 'manufacturing companies germany' yielded 0 raw records
2026-03-12 10:42:25.999 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='manufacturing companies manufacturing': RetryError[<Future at 0x1e46dbcc350 state=finished raised ClientResponseError>]
2026-03-12 10:42:26.000 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='manufacturing companies manufacturing': RetryError[<Future at 0x1e46e1d0c50 state=finished raised ClientResponseError>]
2026-03-12 10:42:26.000 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='manufacturing companies manufacturing': RetryError[<Future at 0x1e46e1d2650 state=finished raised ClientResponseError>]
2026-03-12 10:42:26.001 | INFO     | core.scraper_engine:run_async:102 - Query 'manufacturing companies manufacturing' yielded 0 raw records
2026-03-12 10:42:30.050 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='tech startups': RetryError[<Future at 0x1e46d79e750 state=finished raised ClientResponseError>]
2026-03-12 10:42:30.051 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='tech startups': RetryError[<Future at 0x1e46d79ee50 state=finished raised ClientResponseError>]
2026-03-12 10:42:30.052 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='tech startups': RetryError[<Future at 0x1e46d79ead0 state=finished raised ClientResponseError>]
2026-03-12 10:42:30.052 | INFO     | core.scraper_engine:run_async:102 - Query 'tech startups' yielded 0 raw records
